customer_id,full_name,date_of_birth,country,risk_rating
CUST0475,Kamran Aliyev,1992-12-06,AZ,low
CUST0476,Elmar Huseynova,1981-01-23,AZ,low
CUST0477,Gulnar Mammadov,1969-01-31,AZ,medium
CUST0478,Aysel Aliyev,1962-09-04,AZ,medium
CUST0479,Ismayil Hasanova,1963-03-10,AZ,low
CUST0480,Amina Mammadov,1971-04-12,DE,low
CUST0481,Nigar Aliyev,1969-06-27,AZ,low
CUST0482,Ahmed Guliyev,1960-08-20,AZ,low
CUST0483,Tural Aliyev,1983-03-12,AZ,low
CUST0484,Amina Hasanova,1998-04-26,AZ,low
CUST0485,Amina Guliyev,1965-01-28,AZ,low
CUST0486,Elmar Ismayilova,1979-11-25,AZ,low
CUST0487,Amina Abdullayeva,1969-06-28,AZ,low
CUST0488,Gulnar Aliyev,1976-05-09,GE,medium
CUST0489,Elmar Abdullayeva,1968-07-04,AZ,low
CUST0490,Aysel Abdullayeva,1995-09-13,AZ,low
CUST0491,Mahir Mammadov,1971-06-12,AZ,low
CUST0492,Rashad Mammadov,1994-01-18,TR,low
CUST0493,Amina Rzayev,1991-12-22,AZ,low
CUST0494,Tural Quliyev,1988-11-25,AZ,low
CUST0495,Semed Huseynova,2005-05-15,AZ,low
CUST0496,Gulnar Mammadov,1968-06-07,AZ,low
CUST0497,Leyla Guliyev,1969-10-10,AZ,low
CUST0498,Kamran Huseynova,1969-01-01,AZ,low
CUST0499,Leyla Suleymanov,1997-02-21,AZ,medium
CUST0500,Gulnar Suleymanov,1966-12-02,AZ,medium
CUST0501,Rashad Quliyev,1983-01-23,AZ,low
CUST0502,Ismayil Hasanova,1968-06-07,AZ,medium
CUST0503,Ali Hasanova,1969-03-13,AZ,low
CUST0504,Nigar Aliyev,1999-03-15,AZ,medium
CUST0505,Sevda Suleymanov,1969-12-08,AZ,medium
CUST0506,Elmar Guliyev,1987-11-04,AZ,low
CUST0507,Ali Ismayilova,1988-08-18,TR,low
CUST0508,Elmar Quliyev,2000-07-22,AZ,low
CUST0509,Mahir Suleymanov,2003-10-09,AZ,low
CUST0510,Kamran Abdullayeva,1976-06-20,AZ,low
CUST0511,Semed Guliyev,1985-09-14,AZ,low
CUST0512,Leyla Ismayilova,1981-12-06,AZ,medium
CUST0513,Leyla Huseynova,1992-05-05,AZ,low
CUST0514,Ali Suleymanov,1999-09-06,AZ,low
CUST0515,Elmar Rzayev,1990-11-20,AZ,low
CUST0516,Ali Guliyev,1961-01-08,GB,medium
CUST0517,Ismayil Aliyev,1966-12-08,AZ,medium
CUST0518,Gulnar Rzayev,2005-05-15,AZ,low
CUST0519,Elmar Suleymanov,1965-07-12,AZ,low
CUST0520,Nigar Quliyev,1960-12-03,DE,medium
CUST0521,Amina Aliyev,1969-05-27,AZ,low
CUST0522,Elmar Huseynova,1965-11-15,GE,low
CUST0523,Amina Huseynova,1975-06-24,DE,medium
CUST0524,Gulnar Guliyev,1993-12-06,AZ,low
CUST0525,Leyla Suleymanov,1977-05-27,AZ,low
CUST0526,Kamran Rzayev,2005-08-01,AZ,low
CUST0527,Sevda Suleymanov,1973-04-11,AZ,low
CUST0528,Gulnar Guliyev,1989-03-25,AZ,low
CUST0529,Ahmed Huseynova,1983-11-03,AZ,low
CUST0530,Ismayil Rzayev,1998-12-18,AZ,low
CUST0531,Leyla Hasanova,2001-01-12,AZ,low
CUST0532,Amina Guliyev,1976-05-18,AZ,low
CUST0533,Elmar Quliyev,1980-11-29,AZ,low
CUST0534,Gulnar Rzayev,1972-09-22,AZ,low
CUST0535,Aysel Suleymanov,1979-08-08,DE,low
CUST0536,Kamran Mammadov,1998-01-05,AZ,low
CUST0537,Rashad Ismayilova,1976-07-20,AZ,low
CUST0538,Gulnar Suleymanov,2002-04-12,AZ,medium
CUST0539,Aysel Abdullayeva,1978-04-01,AZ,low
CUST0540,Ahmed Rzayev,1982-11-29,AZ,low
CUST0541,Nigar Rzayev,1991-02-14,AZ,medium
CUST0542,Ali Suleymanov,2005-06-28,GE,low
CUST0543,Elmar Suleymanov,1979-09-08,AZ,medium
CUST0544,Leyla Ismayilova,1995-05-09,AZ,low
CUST0545,Kamran Guliyev,1970-02-26,AZ,low
CUST0546,Rashad Quliyev,1997-08-13,AZ,low
CUST0547,Leyla Abdullayeva,1992-09-03,AZ,low
CUST0548,Mahir Huseynova,2000-08-02,AZ,medium
CUST0549,Sevda Abdullayeva,1977-11-09,AZ,low
CUST0550,Tural Abdullayeva,1998-11-23,AZ,low
CUST0551,Amina Ismayilova,1960-10-02,AZ,low
CUST0552,Kamran Ismayilova,1972-08-12,AZ,low
CUST0553,Elmar Quliyev,2005-12-03,AZ,medium
CUST0554,Gulnar Aliyev,1994-07-21,AZ,low
CUST0555,Sevda Hasanova,1994-08-26,AZ,low
CUST0556,Ali Aliyev,1997-03-17,DE,low
CUST0557,Semed Abdullayeva,1995-05-12,GE,low
CUST0558,Semed Hasanova,1973-09-19,AZ,low
CUST0559,Elmar Mammadov,1986-06-16,AZ,low
CUST0560,Amina Hasanova,2001-12-02,AZ,medium
CUST0561,Tural Ismayilova,1995-10-24,AZ,low
CUST0562,Rashad Mammadov,1978-12-04,TR,low
CUST0563,Sevda Ismayilova,1992-08-04,AZ,low
CUST0564,Nigar Aliyev,1991-07-28,AZ,medium
CUST0565,Amina Rzayev,2004-05-16,AZ,low
CUST0566,Mahir Hasanova,1986-10-09,AZ,medium
CUST0567,Elmar Rzayev,1964-07-01,AZ,low
CUST0568,Ismayil Ismayilova,1992-10-09,AZ,low
CUST0569,Amina Mammadov,2003-05-24,AZ,low
CUST0570,Sevda Hasanova,1960-07-03,AZ,low
CUST0571,Mahir Huseynova,1996-12-22,AZ,low
CUST0572,Ahmed Quliyev,1977-04-15,AZ,low
CUST0573,Ahmed Ismayilova,1965-04-29,AZ,low
CUST0574,Mahir Ismayilova,2003-01-12,AZ,low
CUST0575,Amina Hasanova,1976-03-12,TR,medium
CUST0576,Kamran Mammadov,1990-04-25,AZ,low
CUST0577,Nigar Rzayev,1979-07-21,AZ,low
CUST0578,Leyla Hasanova,1978-03-06,AZ,medium
CUST0579,Ismayil Suleymanov,1994-12-29,AZ,medium
CUST0580,Ali Guliyev,1970-07-09,AZ,low
CUST0581,Elmar Ismayilova,1994-05-16,AZ,medium
CUST0582,Leyla Aliyev,1987-12-14,AZ,medium
CUST0583,Ismayil Aliyev,1963-01-29,AZ,low
CUST0584,Sevda Huseynova,2002-12-28,AZ,low
CUST0585,Mahir Quliyev,1997-09-06,AZ,medium
CUST0586,Gulnar Ismayilova,1992-01-22,GB,low
CUST0587,Amina Suleymanov,1973-04-08,AZ,low
CUST0588,Amina Mammadov,1986-06-20,GE,low
CUST0589,Mahir Aliyev,1976-05-19,AZ,high
CUST0590,Ahmed Rzayev,2004-03-06,DE,low
CUST0591,Semed Rzayev,1961-06-01,AZ,low
CUST0592,Kamran Mammadov,1991-05-05,AZ,low
CUST0593,Amina Guliyev,2004-05-04,AZ,medium
CUST0594,Ali Aliyev,1961-10-19,AZ,medium
CUST0595,Sevda Aliyev,1972-02-15,AZ,low
CUST0596,Ali Huseynova,1993-09-26,AZ,low
CUST0597,Nigar Huseynova,1981-03-03,AZ,low
CUST0598,Tural Rzayev,1967-12-17,AZ,medium
CUST0599,Leyla Rzayev,1986-07-22,TR,low
CUST0600,Elmar Abdullayeva,1987-06-05,AZ,low
CUST0601,Aysel Hasanova,1973-11-17,GE,medium
CUST0602,Leyla Abdullayeva,1961-03-02,AZ,low
CUST0603,Ismayil Mammadov,1981-06-23,AZ,low
CUST0604,Sevda Hasanova,2000-09-03,AZ,low
CUST0605,Rashad Quliyev,1985-04-07,AZ,medium
CUST0606,Aysel Hasanova,1984-04-27,TR,low
CUST0607,Nigar Huseynova,2002-05-04,AZ,medium
CUST0608,Leyla Aliyev,1993-12-21,AZ,low
CUST0609,Kamran Abdullayeva,1972-08-02,AZ,low
CUST0610,Semed Quliyev,1980-07-23,AZ,low
CUST0611,Tural Guliyev,1990-04-10,AZ,low
CUST0612,Semed Guliyev,1980-04-12,TR,low
CUST0613,Nigar Guliyev,1978-12-30,AZ,low
CUST0614,Ismayil Rzayev,1971-03-12,GE,medium
CUST0615,Ali Mammadov,1995-07-05,AZ,medium
CUST0616,Mahir Abdullayeva,1989-01-03,AZ,medium
CUST0617,Elmar Mammadov,1967-04-16,AZ,low
CUST0618,Leyla Suleymanov,1972-10-28,TR,low
CUST0619,Nigar Rzayev,1988-12-05,AZ,low
CUST0620,Rashad Quliyev,1992-12-23,AZ,medium
CUST0621,Gulnar Huseynova,2005-02-26,AZ,low
CUST0622,Ali Aliyev,1984-10-13,AZ,low
CUST0623,Kamran Guliyev,2000-06-19,AZ,low
CUST0624,Amina Guliyev,1961-01-03,AZ,low
CUST0625,Ahmed Huseynova,1973-09-20,AZ,medium
CUST0626,Nigar Quliyev,1965-06-19,TR,medium
CUST0627,Gulnar Abdullayeva,2002-12-20,AZ,low
CUST0628,Mahir Abdullayeva,1966-08-27,DE,low
CUST0629,Ismayil Guliyev,1997-04-11,AZ,high
CUST0630,Ismayil Huseynova,1962-10-21,AZ,medium
CUST0631,Elmar Quliyev,2001-07-16,AZ,low
CUST0632,Leyla Hasanova,1976-09-17,AZ,low
CUST0633,Mahir Aliyev,1978-02-23,AZ,high
CUST0634,Elmar Mammadov,1980-03-20,AZ,low
CUST0635,Rashad Mammadov,1971-08-02,AZ,low
CUST0636,Aysel Mammadov,1995-03-19,AZ,low
CUST0637,Ahmed Guliyev,2001-08-02,AZ,low
CUST0638,Ahmed Abdullayeva,1996-03-01,AZ,low
CUST0639,Leyla Guliyev,1999-04-02,TR,low
CUST0640,Semed Abdullayeva,1981-10-22,AZ,low
CUST0641,Ahmed Rzayev,1994-06-04,AZ,low
CUST0642,Ali Guliyev,1979-07-23,AZ,medium
CUST0643,Amina Mammadov,1994-11-08,AZ,low
CUST0644,Ismayil Guliyev,1969-04-26,AZ,low
CUST0645,Nigar Abdullayeva,1960-04-01,GE,low
CUST0646,Kamran Huseynova,1979-01-31,AZ,low
CUST0647,Tural Quliyev,1964-11-09,AZ,low
CUST0648,Tural Guliyev,1969-10-24,AZ,high
CUST0649,Gulnar Abdullayeva,1999-08-21,TR,low
CUST0650,Ahmed Aliyev,2001-05-12,AZ,medium
CUST0651,Nigar Aliyev,2005-01-08,AZ,low
CUST0652,Elmar Aliyev,2002-01-10,DE,medium
CUST0653,Leyla Rzayev,1996-08-09,AZ,low
CUST0654,Mahir Suleymanov,1981-12-29,AZ,low
CUST0655,Ali Hasanova,1988-03-03,AZ,low
CUST0656,Nigar Aliyev,2002-07-09,AZ,low
CUST0657,Kamran Hasanova,1969-06-26,AZ,low
CUST0658,Ismayil Rzayev,2001-01-23,AZ,medium
CUST0659,Gulnar Hasanova,1963-11-03,GE,medium
CUST0660,Semed Mammadov,2002-08-27,AZ,medium
CUST0661,Ismayil Ismayilova,1969-02-24,AZ,low
CUST0662,Aysel Aliyev,1974-01-17,AZ,low
CUST0663,Kamran Guliyev,1985-05-08,US,medium
CUST0664,Ahmed Abdullayeva,1983-01-29,TR,low
CUST0665,Ali Mammadov,1977-05-17,AZ,low
CUST0666,Tural Mammadov,1998-10-02,AZ,low
CUST0667,Ismayil Suleymanov,2003-03-16,TR,medium
CUST0668,Tural Quliyev,1980-07-14,AZ,medium
CUST0669,Ahmed Guliyev,1990-01-12,AZ,low
CUST0670,Mahir Guliyev,1996-03-06,AZ,low
CUST0671,Leyla Abdullayeva,1986-07-19,AZ,low
CUST0672,Amina Abdullayeva,1967-05-12,AZ,low
CUST0673,Elmar Abdullayeva,1997-05-15,AZ,low
CUST0674,Leyla Quliyev,1961-01-20,AZ,low
CUST0675,Kamran Guliyev,1988-01-04,AZ,low
CUST0676,Semed Quliyev,1982-12-25,AZ,low
CUST0677,Gulnar Aliyev,1988-08-12,AZ,high
CUST0678,Ali Suleymanov,1989-10-31,GB,low
CUST0679,Kamran Mammadov,1960-04-18,AZ,low
CUST0680,Ahmed Hasanova,2001-06-06,AZ,low
CUST0681,Ismayil Huseynova,1971-10-22,AZ,low
CUST0682,Sevda Ismayilova,1981-01-30,AZ,low
CUST0683,Amina Abdullayeva,1989-11-15,GE,medium
CUST0684,Ali Abdullayeva,1990-12-25,AZ,low
CUST0685,Gulnar Hasanova,1975-02-12,GE,medium
CUST0686,Mahir Ismayilova,1984-06-22,AZ,low
CUST0687,Ismayil Rzayev,1968-05-03,AZ,low
CUST0688,Tural Hasanova,1979-01-22,AZ,low
CUST0689,Gulnar Rzayev,1991-05-17,AZ,medium
CUST0690,Semed Quliyev,1977-01-31,AZ,medium
CUST0691,Tural Ismayilova,1969-07-17,GE,medium
CUST0692,Mahir Guliyev,1986-12-19,AZ,medium
CUST0693,Amina Guliyev,1994-05-29,AZ,medium
CUST0694,Ismayil Suleymanov,1978-02-15,AZ,low
CUST0695,Leyla Abdullayeva,1995-12-05,AZ,low
CUST0696,Sevda Suleymanov,1999-11-24,AZ,medium
CUST0697,Gulnar Suleymanov,1993-01-08,AZ,high
CUST0698,Kamran Hasanova,2004-04-24,AZ,low
CUST0699,Ali Quliyev,1970-06-07,AZ,low
CUST0700,Kamran Quliyev,1964-03-29,AZ,low
CUST0701,Kamran Hasanova,1964-07-06,AZ,low
CUST0702,Semed Hasanova,2003-03-12,US,medium
CUST0703,Sevda Ismayilova,1971-09-19,AZ,low
CUST0704,Nigar Hasanova,1982-12-01,AZ,low
CUST0705,Ahmed Aliyev,1982-03-26,AZ,high
CUST0706,Leyla Rzayev,1968-12-02,AZ,low
CUST0707,Tural Rzayev,1971-12-28,AZ,medium
CUST0708,Amina Suleymanov,1966-02-26,AZ,low
CUST0709,Nigar Ismayilova,1983-07-10,AZ,medium
CUST0710,Semed Mammadov,1965-10-11,AZ,low
CUST0711,Leyla Rzayev,2001-08-20,AZ,low
CUST0712,Tural Mammadov,1968-08-09,AZ,low
CUST0713,Nigar Aliyev,2005-03-02,AZ,low
CUST0714,Nigar Mammadov,2003-02-19,AZ,low
CUST0715,Leyla Abdullayeva,2004-07-03,AZ,low
CUST0716,Kamran Huseynova,2005-09-04,AZ,medium
CUST0717,Aysel Mammadov,1992-05-04,TR,low
CUST0718,Semed Aliyev,1967-05-18,AZ,low
CUST0719,Ismayil Mammadov,1967-03-05,AZ,medium
CUST0720,Nigar Quliyev,1971-01-21,AZ,low
CUST0721,Sevda Hasanova,1997-01-25,AZ,medium
CUST0722,Amina Huseynova,1980-04-16,AZ,low
CUST0723,Ismayil Mammadov,1970-04-25,AZ,medium
CUST0724,Tural Suleymanov,1998-10-24,AZ,low
CUST0725,Semed Ismayilova,1965-11-01,AZ,low
CUST0726,Ismayil Aliyev,1996-08-17,TR,low
CUST0727,Amina Rzayev,1970-10-10,AZ,low
CUST0728,Elmar Suleymanov,1983-09-30,AZ,low
CUST0729,Mahir Aliyev,1993-12-07,GB,low
CUST0730,Kamran Mammadov,2000-03-04,AZ,low
CUST0731,Tural Suleymanov,1993-02-23,AZ,low
CUST0732,Nigar Abdullayeva,1974-01-01,TR,low
CUST0733,Tural Aliyev,1985-12-20,US,low
CUST0734,Ali Guliyev,1965-10-16,AZ,medium
CUST0735,Sevda Suleymanov,1996-07-09,AZ,low
CUST0736,Mahir Quliyev,1991-03-19,AZ,low
CUST0737,Ismayil Abdullayeva,1999-07-20,AZ,low
CUST0738,Semed Aliyev,1996-02-08,AZ,medium
CUST0739,Tural Suleymanov,1961-10-16,AZ,low
CUST0740,Rashad Aliyev,1977-05-29,AZ,low
CUST0741,Ismayil Huseynova,1985-07-11,AZ,medium
CUST0742,Sevda Rzayev,1981-01-06,AZ,low
CUST0743,Rashad Guliyev,1972-11-01,AZ,low
CUST0744,Gulnar Rzayev,1989-07-09,AZ,medium
CUST0745,Nigar Suleymanov,1969-12-18,AZ,high
CUST0746,Nigar Quliyev,1999-10-01,TR,low
CUST0747,Gulnar Huseynova,1990-06-06,AZ,low
CUST0748,Rashad Hasanova,1978-01-19,AZ,low
CUST0749,Amina Abdullayeva,1994-08-13,TR,low
CUST0750,Ismayil Quliyev,1988-03-13,AZ,low
CUST0751,Elmar Huseynova,1994-09-19,AZ,low
CUST0752,Sevda Hasanova,1984-08-28,AZ,medium
CUST0753,Ismayil Guliyev,1977-02-27,AZ,medium
CUST0754,Mahir Aliyev,1982-12-01,AZ,low
CUST0755,Aysel Ismayilova,1984-04-03,GE,low
CUST0756,Amina Ismayilova,1969-03-17,DE,low
CUST0757,Amina Suleymanov,1996-10-11,AZ,low
CUST0758,Kamran Rzayev,1979-01-10,AZ,low
CUST0759,Amina Rzayev,1995-10-31,AZ,medium
CUST0760,Elmar Ismayilova,1982-11-08,AZ,low
CUST0761,Ali Suleymanov,1989-08-21,DE,low
CUST0762,Rashad Mammadov,1981-07-17,TR,high
CUST0763,Kamran Ismayilova,1962-08-12,AZ,medium
CUST0764,Mahir Ismayilova,1970-04-28,AZ,low
CUST0765,Rashad Abdullayeva,1988-08-27,DE,low
CUST0766,Gulnar Hasanova,1989-11-25,AZ,low
CUST0767,Amina Suleymanov,1988-05-14,AZ,medium
CUST0768,Elmar Mammadov,1978-08-07,GB,low
CUST0769,Leyla Suleymanov,1978-06-22,AZ,medium
CUST0770,Nigar Mammadov,1997-03-23,AZ,low
CUST0771,Semed Hasanova,1966-02-22,AZ,low
CUST0772,Kamran Abdullayeva,1988-11-23,AZ,low
CUST0773,Aysel Abdullayeva,1996-02-07,US,low
CUST0774,Aysel Quliyev,2000-05-17,TR,low
CUST0775,Tural Quliyev,2001-06-23,AZ,low
CUST0776,Ali Ismayilova,2005-04-11,AZ,low
CUST0777,Ismayil Abdullayeva,2001-08-08,AZ,low
CUST0778,Ali Aliyev,1965-11-06,AZ,medium
CUST0779,Leyla Rzayev,1991-12-25,AZ,low
CUST0780,Kamran Ismayilova,1991-04-17,AZ,low
CUST0781,Semed Hasanova,1969-02-16,AZ,low
CUST0782,Ismayil Ismayilova,1976-11-10,AZ,low
CUST0783,Ismayil Huseynova,2000-09-15,AZ,low
CUST0784,Leyla Abdullayeva,1991-11-11,AZ,high
CUST0785,Leyla Hasanova,1995-04-04,AZ,low
CUST0786,Rashad Suleymanov,1999-06-29,AZ,low
CUST0787,Rashad Rzayev,1992-08-02,AZ,low
CUST0788,Gulnar Suleymanov,1978-03-08,TR,medium
CUST0789,Kamran Suleymanov,1972-08-12,AZ,low
CUST0790,Kamran Mammadov,2004-04-12,AZ,low
CUST0791,Kamran Abdullayeva,1972-01-13,AZ,low
CUST0792,Mahir Aliyev,1966-01-29,AZ,high
CUST0793,Elmar Aliyev,1987-07-28,US,high
CUST0794,Elmar Guliyev,1965-04-24,AZ,low
CUST0795,Rashad Aliyev,2004-09-23,AZ,low
CUST0796,Sevda Hasanova,1977-03-28,AZ,low
CUST0797,Rashad Mammadov,1970-10-21,AZ,low
CUST0798,Nigar Guliyev,2002-06-09,AZ,low
CUST0799,Semed Rzayev,1960-08-18,TR,low
CUST0800,Elmar Ismayilova,1995-02-20,AZ,medium
CUST0801,Semed Mammadov,1980-02-24,AZ,low
CUST0802,Gulnar Mammadov,1963-11-30,AZ,low
CUST0803,Tural Huseynova,1976-11-16,AZ,low
CUST0804,Ismayil Quliyev,1990-08-25,AZ,low
CUST0805,Semed Abdullayeva,1973-03-08,AZ,low
CUST0806,Tural Abdullayeva,1995-09-08,AZ,low
CUST0807,Leyla Quliyev,1969-10-14,AZ,high
CUST0808,Elmar Quliyev,1977-07-10,AZ,medium
CUST0809,Gulnar Ismayilova,2005-04-12,AZ,low
CUST0810,Ismayil Ismayilova,2003-01-30,AZ,low
CUST0811,Ali Guliyev,1965-12-24,AZ,low
CUST0812,Gulnar Huseynova,1985-01-22,AZ,low
CUST0813,Ali Ismayilova,1966-06-21,AZ,low
CUST0814,Nigar Hasanova,1966-09-07,AZ,low
CUST0815,Ali Quliyev,1993-03-24,AZ,low
CUST0816,Amina Quliyev,1996-04-05,US,low
CUST0817,Ismayil Huseynova,1979-04-02,AZ,low
CUST0818,Rashad Ismayilova,1998-06-08,AZ,low
CUST0819,Amina Guliyev,1989-04-15,AZ,low
CUST0820,Kamran Quliyev,1976-01-30,AZ,low
CUST0821,Ahmed Mammadov,2002-08-30,AZ,low
CUST0822,Ali Aliyev,1966-12-18,AZ,low
CUST0823,Kamran Aliyev,1999-12-31,AZ,medium
CUST0824,Leyla Abdullayeva,1977-11-12,US,low
CUST0825,Nigar Abdullayeva,1989-11-22,AZ,high
CUST0826,Ismayil Quliyev,2000-12-15,AZ,low
CUST0827,Gulnar Mammadov,1971-11-02,AZ,low
CUST0828,Aysel Huseynova,1978-09-15,AZ,low
CUST0829,Ali Guliyev,1979-05-12,AZ,low
CUST0830,Mahir Aliyev,1992-05-22,AZ,low
CUST0831,Sevda Suleymanov,1961-06-14,AZ,low
CUST0832,Nigar Guliyev,1974-08-14,AZ,low
CUST0833,Gulnar Aliyev,1999-11-13,AZ,medium
CUST0834,Sevda Aliyev,1967-05-23,AZ,high
CUST0835,Nigar Mammadov,1990-05-28,AZ,low
CUST0836,Amina Abdullayeva,1989-10-02,AZ,low
CUST0837,Elmar Huseynova,1991-12-27,AZ,low
CUST0838,Mahir Hasanova,2003-09-21,AZ,low
CUST0839,Ahmed Aliyev,1999-06-15,AZ,high
CUST0840,Amina Abdullayeva,1991-04-25,AZ,low
CUST0841,Sevda Aliyev,1990-04-27,AZ,low
CUST0842,Elmar Quliyev,1986-03-05,AZ,low
CUST0843,Ismayil Aliyev,1982-10-01,AZ,low
CUST0844,Gulnar Ismayilova,1964-05-25,AZ,low
CUST0845,Kamran Abdullayeva,1999-11-07,AZ,medium
CUST0846,Ismayil Rzayev,1981-09-06,AZ,low
CUST0847,Gulnar Rzayev,1991-05-09,AZ,low
CUST0848,Kamran Ismayilova,1965-06-30,AZ,low
CUST0849,Ismayil Guliyev,1972-06-17,AZ,low
CUST0850,Ismayil Huseynova,1970-10-10,DE,low
CUST0851,Tural Huseynova,1985-06-18,AZ,low
CUST0852,Ahmed Mammadov,1983-03-11,AZ,medium
CUST0853,Ismayil Guliyev,1962-08-29,AZ,high
CUST0854,Ali Guliyev,1981-03-26,TR,low
CUST0855,Ahmed Guliyev,1976-11-21,AZ,low
CUST0856,Leyla Hasanova,1984-04-12,AZ,medium
CUST0857,Sevda Mammadov,2005-06-13,AZ,low
CUST0858,Aysel Hasanova,1975-07-12,DE,medium
CUST0859,Amina Aliyev,2003-08-03,AZ,low
CUST0860,Gulnar Mammadov,1963-01-31,AZ,low
CUST0861,Gulnar Mammadov,1973-02-22,AZ,high
CUST0862,Semed Suleymanov,1979-07-26,AZ,low
CUST0863,Sevda Abdullayeva,1973-12-20,AZ,low
CUST0864,Elmar Mammadov,1963-06-16,AZ,low
CUST0865,Nigar Guliyev,1975-09-03,AZ,low
CUST0866,Sevda Guliyev,1997-01-22,AZ,low
CUST0867,Ismayil Guliyev,1984-10-22,AZ,low
CUST0868,Amina Aliyev,1991-06-14,AZ,low
CUST0869,Rashad Quliyev,1970-08-27,AZ,low
CUST0870,Sevda Mammadov,1976-09-28,AZ,low
CUST0871,Tural Suleymanov,1988-10-18,AZ,low
CUST0872,Amina Huseynova,1967-04-09,AZ,medium
CUST0873,Nigar Suleymanov,1977-08-02,GB,low
CUST0874,Sevda Rzayev,1984-03-16,AZ,low
CUST0875,Ali Hasanova,1965-10-24,AZ,low
CUST0876,Sevda Aliyev,1964-05-23,AZ,low
CUST0877,Tural Guliyev,1985-05-11,AZ,low
CUST0878,Elmar Quliyev,1962-12-24,AZ,low
CUST0879,Tural Quliyev,1965-07-03,AZ,low
CUST0880,Rashad Aliyev,1980-07-31,AZ,low
CUST0881,Elmar Mammadov,1960-06-05,AZ,medium
CUST0882,Ahmed Suleymanov,1971-12-25,AZ,medium
CUST0883,Mahir Quliyev,1999-09-10,AZ,low
CUST0884,Sevda Suleymanov,1996-03-11,AZ,low
CUST0885,Elmar Ismayilova,1993-05-27,AZ,low
CUST0886,Ali Abdullayeva,1965-04-22,AZ,low
CUST0887,Tural Guliyev,2004-11-25,AZ,low
CUST0888,Aysel Ismayilova,1971-11-11,AZ,medium
CUST0889,Nigar Huseynova,1963-03-06,AZ,low
CUST0890,Ahmed Abdullayeva,1983-02-03,AZ,low
CUST0891,Amina Aliyev,1994-05-27,TR,low
CUST0892,Aysel Suleymanov,1982-05-17,AZ,low
CUST0893,Elmar Suleymanov,1967-08-29,AZ,low
CUST0894,Tural Suleymanov,1977-07-01,AZ,medium
CUST0895,Nigar Aliyev,1969-02-24,DE,low
CUST0896,Semed Mammadov,1965-02-02,AZ,low
CUST0897,Amina Quliyev,1993-05-18,AZ,low
CUST0898,Kamran Guliyev,1967-06-20,TR,low
CUST0899,Leyla Aliyev,1982-03-31,AZ,low
CUST0900,Ali Abdullayeva,1973-10-26,AZ,low
CUST0901,Kamran Mammadov,2002-03-12,AZ,low
CUST0902,Ali Rzayev,1963-03-23,AZ,medium
CUST0903,Amina Quliyev,2004-12-29,AZ,medium
CUST0904,Rashad Hasanova,2005-10-30,DE,low
CUST0905,Sevda Quliyev,1969-11-21,AZ,low
CUST0906,Amina Abdullayeva,1981-12-24,AZ,low
CUST0907,Rashad Suleymanov,1964-01-18,AZ,medium
CUST0908,Sevda Aliyev,2005-08-25,AZ,medium
CUST0909,Aysel Guliyev,1987-07-19,AZ,low
CUST0910,Nigar Huseynova,1997-12-18,AZ,low
CUST0911,Mahir Mammadov,1994-11-01,AZ,high
CUST0912,Semed Ismayilova,1999-12-13,AZ,low
CUST0913,Kamran Rzayev,1975-08-23,AZ,low
CUST0914,Tural Aliyev,2005-03-20,AZ,low
CUST0915,Rashad Huseynova,1961-06-02,AZ,low
CUST0916,Kamran Aliyev,1971-01-02,AZ,low
CUST0917,Nigar Mammadov,1965-05-27,AZ,low
CUST0918,Ali Huseynova,1965-06-28,AZ,low
CUST0919,Mahir Guliyev,1980-08-22,AZ,low
CUST0920,Tural Mammadov,1963-04-12,AZ,low
CUST0921,Nigar Quliyev,1991-06-05,AZ,low
CUST0922,Elmar Ismayilova,1992-09-13,AZ,low
CUST0923,Leyla Guliyev,1977-11-11,AZ,high
CUST0924,Semed Suleymanov,1968-01-25,AZ,low
CUST0925,Ahmed Rzayev,1994-07-31,GB,low
CUST0926,Elmar Huseynova,1995-08-15,AZ,low
CUST0927,Sevda Aliyev,1966-01-16,AZ,low
CUST0928,Rashad Abdullayeva,1966-07-18,AZ,medium
CUST0929,Aysel Huseynova,2001-12-29,AZ,medium
CUST0930,Aysel Mammadov,1986-04-22,AZ,low
CUST0931,Leyla Guliyev,1988-06-16,AZ,low
CUST0932,Leyla Rzayev,2003-08-21,AZ,low
CUST0933,Rashad Quliyev,2001-12-17,AZ,low
CUST0934,Amina Ismayilova,1977-08-18,AZ,medium
CUST0935,Amina Abdullayeva,1971-02-12,AZ,medium
CUST0936,Tural Abdullayeva,1976-05-13,AZ,low
CUST0937,Tural Aliyev,1973-01-30,AZ,low
CUST0938,Ali Hasanova,1999-11-23,GB,low
CUST0939,Leyla Hasanova,2001-01-11,AZ,low
CUST0940,Sevda Mammadov,1986-08-08,AZ,low
CUST0941,Ahmed Quliyev,1978-10-02,AZ,low
CUST0942,Ahmed Abdullayeva,1980-02-03,GE,low
CUST0943,Kamran Aliyev,1980-10-24,AZ,low
CUST0944,Sevda Guliyev,1964-10-24,AZ,low
CUST0945,Semed Hasanova,1975-06-26,AZ,low
CUST0946,Gulnar Guliyev,1962-11-12,AZ,low
CUST0947,Semed Suleymanov,1994-12-11,AZ,medium
CUST0948,Leyla Guliyev,1984-07-27,AZ,low
CUST0949,Kamran Ismayilova,1988-08-13,AZ,medium
